公司,date,code,TEJ子產業_名稱,Q資產報酬率 (C),Q資產報酬率(A)%,Q資產報酬率(B)%,Q淨值報酬率─稅後,Q淨值報酬率─常續性利益,Q營業毛利率,Q已實現銷貨毛利率,Q營業利益率,Q稅前淨利率,Q稅後淨利率,Q業外收支率,Q常續利益率(稅後),Q員工人數,Q營業費用率,Q現金流量比率,Q有息負債利率,Q稅率 (A)%,Q每股淨值 (B),Q每股淨值 (A),Q每股淨值 (C),Q常續性EPS,Q每股現金流量,Q每股營業額(元),Q每股營業利益(元),Q每股稅前淨利(元),Q每股淨值(F),Q營收成長率,Q毛利成長率,Q已實現銷貨毛利成長率,Q營業利益成長率,Q稅前淨利成長率,Q稅後淨利成長率,Q經常淨利成長率,Q常續性利益成長率(稅後),Q總資產成長率,Q淨值成長率,Q總資產報酬成長率,Q營收變動率,Q營業利益變動率,Q稅後淨利變動率(單季),Q流動比率,Q速動比率,Q利息支出率,Q總負債/總淨值比,Q負債比率,Q淨值 /總資產,Q借款依存度,Q營業利益占實收資本比,Q稅前純益 /實收資本,Q總資產週轉率(次),Q應收帳款週轉率(次),Q應收帳款收現天數,Q存貨週轉率 (次),Q平均售貨天數,Q固定資產週轉率 (次),Q淨值週轉率 (次),Q應付帳款付現天數,Q淨營業週期 (日),Q每人營收,Q每人營業利益,Q每人配備率,Q當季季底股價淨值比,Q當季季底 PSR,季底普通股市值,return
3588 通嘉,2015-09-30,3588,IC設計,3.03,2.37,2.56,2.96,2.63,34.790000000000006,34.790000000000006,7.21,14.639999999999999,12.55,7.44,11.16,114,27.58,-15.950000000000001,0,14.28,25.89,25.89,25.89,2.01,-0.82,6.01,0.43,0.9,25.89,-4.659999999999999,-5.1,-5.1,-28.71,8.129999999999999,8.360000000000001,8.360000000000001,-1.44,0.12,2.3099999999999996,0.16,7.84,-22.21,60.82,594.24,503.25,0,20.49,17,83,0,4.33,8.79,0.19,1.6800000000000002,54.21,0.97,93.97,5.89,0.24,76.66,71.52,2443,176,411.25,0.96,1.12,1157181,0.0680732484076432
3661 世芯-KY,2015-09-30,3661,IC設計,6.86,2.41,6.09,3.52,3.52,20.03,20.03,7.51,7.430000000000001,7.06,-0.08,7.06,238,12.52,8.02,0.5,5.01,44.53,44.53,44.53,1.6,1.79,21.33,1.6,1.58,44.53,1.06,8.91,8.91,12.139999999999999,5.92,4.58,4.58,4.53,52.01,41.57,0.25,50.15,229.23,481.57,202.3,138.5,2.24,50.13,33.39,66.61,25.439999999999998,16.01,15.850000000000001,0.33,1.51,60.46,3,30.34,3.4,0.5,22.21,68.59,5517,414,1576.51,0.86,0.57,2348781,-0.09943473792394666
4919 新唐,2015-09-30,4919,IC設計,4.53,2.76,3.89,4.94,5.44,41.07,41.07,7.659999999999999,8.98,7.46,1.32,8.219999999999999,1501,33.41,-4.53,0,16.86,14.92,14.92,14.92,2.13,-0.36,9.57,0.73,0.86,14.92,10.860000000000001,10.61,10.61,48.56,63.449999999999996,68.69,68.69,67.85,8.98,8.01,1.1,3.25,-0.61,-7.55,241.25,173.68,0,72.4,41.99,58.01,0,7.33,8.59,0.37,2.25,40.42,1.1900000000000002,76.36999999999999,4.5,0.66,58.21,58.58,1324,101,297.76,1.58,0.69,4898274,0.18826309570697128
4952 凌通,2015-09-30,4952,IC設計,5.92,4.46,5.06,6.76,6.74,38.13,38.13,15.209999999999999,17.830000000000002,15.29,2.62,15.25,308,22.919999999999998,23.979999999999997,0.54,14.27,19.110000000000003,19.110000000000003,19.110000000000003,3.44,1.67,8.13,1.24,1.45,19.11,6.319999999999999,11.59,11.59,33.849999999999994,39.7,39.05,39.05,39.849999999999994,8.04,4.76,1,-6.44,-12.77,3.3699999999999997,289.66,232.98000000000002,0.44,40.9,29.03,70.97,10.370000000000001,12.370000000000001,14.5,0.29,1.2,75.59,1.52,59.839999999999996,1.33,0.44,53.11,82.33,2872,437,2166.3100000000004,1.57,1.09,3264450,0.18539141827710437
4968 立積,2015-09-30,4968,IC設計,8.27,5.85,6.89,10.83,10.83,33.09,33.09,10.3,13.25,11.04,2.9499999999999997,11.04,128,22.79,-2.2600000000000002,0.22,16.66,11.350000000000001,11.350000000000001,11.350000000000001,3.2600000000000002,-0.21,9.31,0.96,1.4,11.35,32.44,97.4,97.4,5309.72,994.24,962.3499999999999,962.3499999999999,962.3499999999999,16.52,51.349999999999994,5.49,8.08,-13.77,15.209999999999999,203.22,115.14,0.14,82.25,45.13,54.87,0,10.88,14,0.53,1.26,72.11,0.9400000000000001,96.92,8.65,0.98,89.25,79.77,3631,374,407.96,4.94,1.55,2468232,0.05956541559033584
5269 祥碩,2015-09-30,5269,IC設計,8.12,6.07,7.12,7.6,7.5,47.690000000000005,47.690000000000005,14.89,23.93,21.2,9.05,20.919999999999998,170,32.8,56.33,0,11.43,22.04,22.04,22.04,3.3,2.48,7.56,1.13,1.83,22.04,11.44,27.59,27.59,22.630000000000003,59.309999999999995,65.79,65.79,64.83,4.3,6,2.34,45.82,315.59,1295.85,526.1,460.56,0,19.89,16.59,83.41,0,11.26,18.1,0.29,1.85,49.160000000000004,1.32,68.86999999999999,4.05,0.36,26.56,91.47,2540,378,646.1700000000001,6.92,5.97,8706225,0.006159348301211858
5471 松翰,2015-09-30,5471,IC設計,3.83,2.87,3.29,3.73,3.73,44.47,44.47,9.6,15.47,13.34,5.87,13.34,532,34.879999999999995,42.8,0,13.79,18.18,18.18,18.18,2.67,1.27,4.99,0.48,0.77,18.18,-7.45,-3.12,-3.12,-39.47,-15.56,-14.97,-14.97,-14.97,-3.87,-3.3699999999999997,-0.51,-11.709999999999999,-46.24,-16.14,577.58,485.91999999999996,0,19.34,16.21,83.79,0,4.79,7.72,0.22,1.71,53.339999999999996,1.08,83.93,1.82,0.28,52.39,84.89,1575,151,876.7900000000001,2.08,1.91,6354144,0.0307234886025768
6202 盛群,2015-09-30,6202,IC設計,5.72,4.39,4.86,6.04,6.04,49.839999999999996,49.949999999999996,21.45,26.279999999999998,22.39,4.84,22.39,639,28.5,80.26,0,14.82,17.07,17.07,17.07,3.6,3.24,4.48,0.96,1.18,17.07,3.4699999999999998,8.44,8.48,8.229999999999999,8.709999999999999,9.83,9.83,9.83,4.43,1.97,0.44,-2.15,-6.03,2.15,406.11,155.76999999999998,0,27.18,21.37,78.63,0,9.61,11.78,0.2,1.48,61.64,0.92,98.73,2.12,0.27,96.22,64.14999999999999,1587,340,752.3599999999999,2.49,2.43,9612140,0.06817656574994212
6243 迅杰,2015-09-30,6243,IC設計,-0.1,-0.25,0.05,-0.28,-0.3,28.459999999999997,28.459999999999997,-19.56,-1.78,-1.78,17.779999999999998,-1.92,125,48.02,-17.07,0,0,11.53,11.53,11.53,-1.6,-0.21,1.83,-0.36,-0.03,11.53,-26.55,-14.91,-14.91,-2.4299999999999997,88.16999999999999,88.16999999999999,88.16999999999999,87.48,-15.74,-11.639999999999999,1.9,47.349999999999994,43.27,95.14999999999999,1011.61,782.3399999999999,0,11.29,10.15,89.85,0,-3.56,-0.32,0.14,0.8300000000000001,109.77,0.8700000000000001,104.08,7.44,0.16,52.92,160.93,1096,-214,146.94,1.25,2.13,1080512,0.1698717948717949
6415 矽力-KY,2015-09-30,6415,IC設計,6.64,6.23,6.41,7.21,7.21,46.41,46.41,20.72,24.630000000000003,23.71,3.92,23.71,373,25.72,18.479999999999997,0,3.77,53.39,53.39,53.39,13.11,1.12,15.24,3.16,3.82,53.39,30.310000000000002,38.1,38.1,19.45,37.59,30.38,30.38,30.38,33.25,33.07,1.54,-4.6899999999999995,-17.06,-8.05,808.19,539.59,0,11.19,10.06,89.94,0,31.6,37.58,0.26,3.24,28.1,0.8600000000000001,105.29,12.42,0.3,43.93,89.46000000000001,3196,662,261.2,6.01,5.84,25079730,0.2745092043300105
8016 矽創,2015-09-30,8016,IC設計,5.22,3.53,4.11,6.1,6.22,26.32,26.32,9.94,12.16,9.78,2.22,9.98,520,16.38,16.84,0.39,19.55,33.04,33.04,33.04,6.83,3.28,20.77,2.07,2.54,33.04,18.650000000000002,20.610000000000003,20.610000000000003,20.3,29.75,23.77,23.77,27.87,20.03,8.1,0.68,18.779999999999998,40.32,58.13,208.3,141.5,1.05,57.760000000000005,36.61,63.39,13.43,20.650000000000002,25.259999999999998,0.36,2.4699999999999998,36.78,1.12,81.03,3.54,0.62,56.56,61.260000000000005,4758,473,1301.58,2.88,1.28,11341842,0.022120612951062678
8081 致新,2015-09-30,8081,IC設計,3.23,2.82,3.05,4.03,4.03,35.77,35.77,12.27,20.07,17.16,7.8,17.16,300,23.5,10.33,0.26,14.49,44.220000000000006,44.220000000000006,44.220000000000006,5.46,1.7,10.23,1.25,2.05,44.22,-16.45,-15.97,-15.97,-34.07,-16.12,-17.45,-17.45,-17.45,-5.69,-4.08,-0.53,6.01,7.39,135.23,292.35,253.65,0.89,38.51,27.8,72.2,16.5,12.48,20.43,0.16,1.01,90.45,1.01,89.71000000000001,1.6600000000000001,0.23,64.11999999999999,116.04,2923,359,1746.04,1.22,1.3,4610202,0.2525804493017609
8261 富鼎,2015-09-30,8261,IC設計,2.55,1.51,2.18,2.43,2.94,20.6,20.6,5.99,9.870000000000001,8.27,3.88,9.98,116,14.61,54.690000000000005,0,16.25,16.279999999999998,16.279999999999998,16.279999999999998,2.3099999999999996,1.49,4.73,0.28,0.39,16.28,-30.56,-17.49,-17.49,-48.63,-37.11,-37.06,-37.06,-22.75,-40.25,-39.74,-0.69,1.1800000000000002,-36.56,36.42,436.41999999999996,291,0,19.99,16.66,83.34,0,2.84,4.67,0.18,1.1500000000000001,79.4,0.71,127.41000000000001,1.42,0.29,54.87,151.95000000000002,3328,199,2367.72,1.74,1.35,2305822,-0.17052331790672834
2328 廣宇,2015-09-30,2328,連接器,3.44,2.14,3.04,3.36,3.45,9.77,9.77,4.33,8.02,6.91,3.68,7.08,10651,5.430000000000001,-3.86,0.31,13.8,19.27,19.27,19.27,0.8500000000000001,-0.51,10.71,0.46,0.86,19.27,11.370000000000001,31.14,31.14,145.86,75.58,81.2,81.2,657.3399999999999,1.26,-3.82,0.99,11.03,262.26,369.82,184.17,149.57,1.3,63.71,38.92,61.08,10.93,4.55,8.42,0.31,1.09,83.73,2.56,35.49,1.94,0.49,79.11999999999999,40.1,511,22,270.6,0.61,0.32,5960979,-0.057377049180327835
2392 正崴,2015-09-30,2392,連接器,1.34,1.53,2.53,3.64,3.69,10.51,10.51,2.71,4.14,3.29,1.43,3.3299999999999996,55486,7.8,-2.9499999999999997,0.43,20.53,51.02,51.02,51.02,0.72,-2.41,62.52,1.69,2.59,51.02,53.620000000000005,14.33,14.33,20.810000000000002,45.14,83.32,83.32,84.25,27.64,6.659999999999999,0.76,48.42,344.71999999999997,606.8499999999999,111.9,72.42,6.49,174.4,63.56,36.44,66.11,16.93,25.87,0.44,1.77,51.339999999999996,2.58,35.290000000000006,1.53,1.11,52.75,33.879999999999995,577,16,398.27,0.9,0.23,23541380,-0.11015570532186851
2440 太空梭,2015-09-30,2440,連接器,0.01,-0.49,0.11,-1.31,-0.75,7.31,7.31,-1.58,-2.04,-2.46,-0.46,-1.41,1079,8.89,-4.8,0.55,0,8.26,8.26,8.26,-0.03,-0.39,4.44,-0.07,-0.09,8.26,1.1800000000000002,9.860000000000001,9.860000000000001,37.89,-18118.57,-373,-373,-28.66,4.01,1.96,-0.56,-3.51,-154.09,-185.76999999999998,130.85000000000002,89.77,-40.15,102.38,50.59,49.41,74.39,-0.7,-0.91,0.27,0.8200000000000001,110.77,2.48,36.71,1.92,0.53,31.49,115.98,572,-9,298.85,1.05,0.48,1206144,0.08258064516129039
2462 良得電,2015-09-30,2462,連接器,3.19,2.2,2.48,4.15,4.17,11.860000000000001,11.860000000000001,2.6,10.03,8.2,7.430000000000001,8.25,3526,9.26,0.53,0.47,18.19,20.39,20.39,20.39,1.48,0.09,9.98,0.26,1,20.39,-14.05,-22.22,-22.22,-54.77,39.55,53.92,53.92,38.51,3.02,4.83,0.79,1.59,-12.709999999999999,3287.82,176.75,145.94,3.02,94,48.45,51.55,31.95,2.6,10.01,0.26,0.62,146.49,1.98,45.93,3.06,0.51,66.7,125.72,298,8,103.4,0.74,0.37,1580055,0.12482065997130562
3011 今皓,2015-09-30,3011,連接器,-1.2,-1.7,-1.08,-2.67,-2.67,2.68,2.68,-7.21,-7.819999999999999,-6.88,-0.61,-6.88,1219,9.89,-4.91,0.42,0,12.43,12.43,12.43,-1.01,-0.31,4.87,-0.35,-0.38,12.43,-9.93,-71.49000000000001,-71.49000000000001,-117.86999999999999,-216.14,-158.83,-158.83,-166.1,-4.98,-6.51,-1.09,7.609999999999999,24.4,7.49,193.14,144.83,-2.69,55.7,35.78,64.22,17.6,-3.51,-3.8099999999999996,0.25,1.06,85.98,1.6,56.9,1.1300000000000001,0.39,68.27,74.61,450,-32,395.40999999999997,0.47,0.31,660533,0.30524642289348186
3021 鴻名,2015-09-30,3021,連接器,2.61,1.72,2.28,2.59,2.59,23.25,23.25,5.5,7.659999999999999,6.819999999999999,2.16,6.819999999999999,1288,17.75,7.14,0.54,11.02,11.47,11.47,11.47,0.72,0.43,4.25,0.23,0.33,11.47,14.719999999999999,17.479999999999997,17.479999999999997,294.25,163.7,68.92,68.92,68.92,12.04,1.01,0.73,-1.72,42.760000000000005,32.58,218.23999999999998,141.58,3.92,56.04,35.91,64.09,25.23,2.2600000000000002,3.15,0.24,0.81,112.11999999999999,0.88,103.61,1.35,0.38,68.09,147.64,345,19,257.24,1.02,0.7,1219937,0.04332449160035368
3023 信邦,2015-09-30,3023,連接器,4.2,2.74,2.99,5.64,5.44,22.67,22.67,9.16,13.03,9.17,3.86,8.83,4239,13.51,0.75,0.32,29.65,25.1,25.1,25.1,4.319999999999999,0.18,14.96,1.37,1.95,25.1,8.01,12.709999999999999,12.709999999999999,14.860000000000001,45.03,31.58,31.58,19.38,11.79,13.239999999999998,0.57,2.98,-4.22,18.34,166.54,125.76,2.02,102.61,50.65,49.35,26.09,13.75,19.54,0.29,0.9400000000000001,97.27,1.36,67.04,2.42,0.62,82.11999999999999,82.2,762,70,303.86,2.22,0.98,11978510,0.07182422451994093
3419 譁裕,2015-09-30,3419,連接器,1.26,0.3,1.08,0.33,0.34,19.279999999999998,19.279999999999998,-0.02,0.92,0.93,0.9400000000000001,0.9400000000000001,1301,19.24,1.92,0.61,0,14.43,14.43,14.43,-0.43000000000000005,0.16,5.07,0,0.05,14.43,14.56,12.18,12.18,98.6,154.23,156.88000000000002,156.88000000000002,156.67,-2.75,0.65,0.61,32.51,99.69,111.53,184.89000000000001,160.62,35.58,59.77,37.41,62.59,27.06,-0.01,0.47000000000000003,0.23,0.6599999999999999,137.53,2.27,40.13,1.05,0.36,72.92,104.74000000000001,470,0,446.1,0.79,0.65,1382496,0.2426746806912095
3432 台端,2015-09-30,3432,連接器,1.77,1.12,1.45,1.48,1.23,29.439999999999998,29.439999999999998,0.9400000000000001,15.56,12.29,14.61,10.209999999999999,506,28.5,-63.15,0.34,20.98,22.650000000000002,22.650000000000002,22.650000000000002,0.55,-3.77,2.68,0.03,0.42,22.65,-48.74,-42.49,-42.49,-92.11,5.319999999999999,5.1899999999999995,5.1899999999999995,-17.91,1.55,4.7,-0.04,0.73,108.94000000000001,284.35,336.11,312.3,3.8299999999999996,36.01,26.48,73.52,16.759999999999998,0.25,4.17,0.09,0.72,126.75,2.16,42.11,0.29000000000000004,0.12,79.17999999999999,89.67999999999999,353,3,1226.3899999999999,0.55,0.87,825666,-0.10575427682737165
3501 維熹,2015-09-30,3501,連接器,2.92,3.72,4.2,4.97,4.99,28.150000000000002,28.150000000000002,14.7,21.4,16.650000000000002,6.7,16.73,3667,13.450000000000001,14.68,0.32,22.21,47.379999999999995,47.379999999999995,47.379999999999995,4.859999999999999,1.75,13.31,1.96,2.91,47.38,12.360000000000001,39.2,39.2,73.16999999999999,117.78,111.54,111.54,108.88,13.84,12.99,2.13,18.88,52.160000000000004,56.48,327.78,201.10999999999999,0.36,30.9,23.6,76.4,5.28,20,29.110000000000003,0.22,0.98,92.98,0.8,113.32,0.76,0.3,42.730000000000004,163.57,429,63,610.64,0.95,0.92,5209380,-0.0037362637362637736
3533 嘉澤,2015-09-30,3533,連接器,4.84,2.77,3.67,3.95,3.97,33.43,33.43,11.32,18.16,13.5,6.84,13.59,5876,22.110000000000003,6.56,0.47,25.68,84.53,84.53,84.53,9.42,2.34,24.07,2.73,4.37,84.53,3.38,-2.7600000000000002,-2.7600000000000002,-25.2,0.33999999999999997,-0.98,-0.98,-2.21,12.02,9.229999999999999,0.33,22.56,128.13,308.53,244.42000000000002,148.62,1.26,43.05,30.09,69.91,11.98,27.25,43.720000000000006,0.2,0.7799999999999999,117.14999999999999,1.25,73.03,0.97,0.29,76.93,113.25,383,43,384.88,1.25,1.23,9861824,0.004662004662004599
3550 聯穎,2015-09-30,3550,連接器,2.4,1.16,1.7,1.81,1.81,17.53,17.53,2.51,6.9,4.7,4.39,4.7,2633,15.02,8.61,0.44,31.88,26.630000000000003,26.630000000000003,26.630000000000003,0.96,1.06,10.43,0.26,0.72,26.63,-14.51,-2.58,-2.58,-51.25,7.54,-4.79,-4.79,-4.79,-0.97,2.06,-0.11,-2.79,-43.25,102.63,310.02,278.09,8.46,64.49000000000001,39.21,60.79,38.3,2.61,7.1899999999999995,0.23,0.59,153.57,2.3099999999999996,39.33,1.84,0.39,37.17,155.73,337,8,180.79,0.44,0.27,986e3,0.03605313092979135
3605 宏致,2015-09-30,3605,連接器,3.79,1.52,3.11,2.29,2.35,27.09,27.09,4.609999999999999,11.19,9.28,6.58,9.5,7146,22.479999999999997,4.39,0.25,17.12,33.7,33.7,33.7,1.3900000000000001,0.7,8.1,0.37,0.91,33.7,-12.92,-30.05,-30.05,-70.56,-46.260000000000005,-38.83,-38.83,-24.85,3.7,2.9699999999999998,-0.77,20.17,245.56,652.37,185.4,163.6,1.9,61.89,38.23,61.77,28.01,3.71,8.99,0.16,1.02,89.5,2.15,42.309999999999995,0.46,0.25,49.660000000000004,82.14999999999999,139,6,302.57,0.64,0.72,2646439,0.2738998482549317
3665 貿聯-KY,2015-09-30,3665,連接器,5.16,3.11,3.86,5.1,5.37,26.06,26.06,7.81,12.76,9.67,4.95,10.18,5664,18.25,19.37,0.64,24.28,46.41,46.41,46.41,7.95,4.67,23.46,1.83,3,46.41,10.51,-1.6800000000000002,-1.6800000000000002,-25.25,14.19,14.09,14.09,24.79,12.73,12.43,0.47,5.470000000000001,-19.17,23.27,231.38000000000002,146.79,1.85,62.53,38.47,61.53,16.35,18.330000000000002,29.959999999999997,0.32,1.22,74.83,0.96,95.21000000000001,1.71,0.53,67.39,102.64999999999999,380,30,228.59,3.07,1.63,13078935,0.31109823719275004
6115 鎰勝,2015-09-30,6115,連接器,5.17,3.45,4,5.54,5.7,15.93,15.93,6.35,18.67,14.360000000000001,12.33,14.77,3693,9.58,3.02,0.32,23.1,28.91,28.91,28.91,3.14,0.48,10.81,0.69,2.02,28.91,-6.52,-2.66,-2.66,-22.459999999999997,31.939999999999998,21.7,21.7,44.49,-0.21,2.2600000000000002,0.62,9.370000000000001,-2.9299999999999997,183.03,242.76999999999998,222.23,1.78,58.41,36.87,63.13,33.339999999999996,6.859999999999999,20.19,0.24,0.89,102.54,3.04,29.9,2.22,0.39,44.949999999999996,87.49000000000001,524,33,234.73,1.06,0.77,5482887,0.16264204545454553
6133 金橋,2015-09-30,6133,連接器,3.44,1.91,2.9,2.23,2.23,21.06,21.06,2.53,14.41,11.97,11.89,11.97,1775,18.53,22.74,0,16.99,14.27,14.27,14.27,0.53,0.55,2.58,0.07,0.38,14.27,4.95,11.08,11.08,155.26999999999998,203.84,197.29,197.29,197.18,9.06,7.96,1.24,-5.29,-55.15,367,492.46999999999997,414.08,0,16.979999999999997,14.52,85.48,0,0.65,3.68,0.16,1.1400000000000001,79.84,1.32,68.69,0.61,0.19,43.849999999999994,104.67999999999999,168,4,272.83,0.74,0.98,1205162,-0.07309941520467836
6165 捷泰,2015-09-30,6165,連接器,-2.65,-3.31,-3.02,-4.1,-4.28,23.62,23.62,-80.63,-54.120000000000005,62.11,26.51,-56.4,390,104.25,288.17,0,0,9.66,9.66,9.66,-0.81,2.2,0.7,-0.57,-0.38,9.66,335.4,32.5,32.5,45.65,56.04,126.44000000000001,55.690000000000005,53.879999999999995,-24.52,-5.430000000000001,3.36,-15.350000000000001,-230,246.48000000000002,807.4599999999999,787.6700000000001,-0.01,9.219999999999999,8.44,91.56,0,-5.659999999999999,-3.8,0.06,0.77,118.64,8.28,10.98,0.46,0.08,24.91,104.71000000000001,89,-72,192.65,1.24,3.7,593700,-0.12820512820512822
6197 佳必琪,2015-09-30,6197,連接器,3.64,2.58,3.28,3.77,3.78,16.21,16.21,2.12,10.129999999999999,8.719999999999999,8,8.739999999999998,2957,14.08,-9.870000000000001,0,13.88,21.459999999999997,21.459999999999997,21.459999999999997,1.93,-0.86,9.03,0.19,0.91,21.46,30.279999999999998,-4.39,-4.39,-50.379999999999995,85.13,85.99000000000001,85.99000000000001,81.43,7.68,-1.37,1.2,27.56,3.08,306.2,285.68,222.86,0,41.91,29.53,70.47,0,1.9,9.04,0.3,1,90.57,1.52,59.83,2.69,0.43,72.23,78.16999999999999,524,11,198.53,1.44,0.99,5307478,-0.10645355850422189
6205 詮欣,2015-09-30,6205,連接器,2.78,3.75,2.79,5.47,3.75,25.72,25.72,6.72,20.25,16.419999999999998,13.53,11.27,1085,19.01,24.17,0,18.92,21.18,21.18,21.18,2.74,1.99,7.68,0.52,1.56,21.18,-11.79,-6.37,-6.37,-11.870000000000001,9.42,3.74,3.74,26.36,-5.98,3.84,-0.02,3.51,36.290000000000006,138.73,301.22999999999996,264.17,0,41.21,29.18,70.82,0,5.159999999999999,15.56,0.23,0.96,94.4,2.7600000000000002,32.96,1.93,0.33,89.45,37.91,509,34,266.06,1.33,0.87,2022268,-0.0019646365422397137
8103 瀚荃,2015-09-30,8103,連接器,0.4,-1.34,-0.43,-2.25,-1.94,25.51,25.51,-14.29,-3.9299999999999997,-8.43,10.360000000000001,-7.2700000000000005,2034,39.8,10.27,0.3,0,30.71,30.71,30.71,2.18,1.87,8.2,-1.17,-0.32,30.71,-15.139999999999999,-40.54,-40.54,-164.2,-116.13,-141.95000000000002,-141.95000000000002,-136.86,9.5,4.46,-4.72,-0.39,-208.97,-204.06,202.76999999999998,169.32000000000002,-3.67,65.29,39.5,60.5,37.54,-11.719999999999999,-3.23,0.16,0.69,131.88000000000002,1.12,81.06,0.75,0.27,63.46,149.48000000000002,316,-45,432.21999999999997,0.83,0.75,2003661,0.15451627693718484
2359 所羅門,2015-09-30,2359,零組件代理,2.54,2.16,2.38,2.62,2.7,20.29,20.29,3.07,14.01,13.12,10.94,13.53,1295,17.22,27.41,0.24,6.35,25.439999999999998,25.439999999999998,25.439999999999998,1.82,1.57,5.54,0.17,0.78,25.44,-22.97,-16.95,-16.95,-61.91,-12.93,-10.69,-10.69,90.76,6.12,5.23,-0.28,-15.52,-63.3,525.22,409.05,354.9,0.14,20.84,17.25,82.75,1.1300000000000001,1.7,7.76,0.16,0.6799999999999999,134.67,2.6,34.96,2.12,0.2,52.57,117.06,733,22,366.1,0.54,0.5,2357726,0.16328125
2459 敦吉,2015-09-30,2459,零組件代理,2.35,1.49,2.06,2.51,2.31,9.76,9.76,4.109999999999999,5.18,4.31,1.06,3.96,2751,5.6499999999999995,-1.4,0.37,16.82,44.05,44.05,44.05,3.48,-0.4,26.72,1.1,1.32,43.6,-4.35,-21.439999999999998,-21.439999999999998,-37.44,-29.93,-26.38,-26.38,-28.72,8.33,3.1,-0.51,-7.89,-2.88,1.26,196.17,169.73,3.67,75.82,43.12,56.88,34.809999999999995,10.49,13.2,0.34,1.1800000000000002,76.85,3.75,24.3,1.1700000000000002,0.58,53.309999999999995,47.839999999999996,1042,43,895.7800000000001,0.78,0.33,3677442,0.012114918656974658
3010 華立,2015-09-30,3010,零組件代理,2.2,1.33,1.44,3.09,3.2,8.94,8.94,3.23,3.92,3.01,0.69,3.11,803,5.72,-6.91,0.45,23.27,42.05,42.05,42.05,5.46,-3.6,46.12,1.49,1.81,42.05,-0.99,-2.1,-2.1,7.64,-14.4,-13.89,-13.89,-7.74,3.54,7.819999999999999,-0.18,13.4,22.650000000000002,14.84,162.26999999999998,120.84,9.28,155.69,60.89,39.11,75.78,14.89,18.08,0.41,1,90.66,2.52,36.08,4.98,1.03,56.57,70.16999999999999,13288,429,2812.3500000000004,1.02,0.25,9961340,0.027614420864229054
3028 增你強,2015-09-30,3028,零組件代理,1.1,0.72,0.87,1.71,1.98,6.92,6.92,2.21,1.74,1.3900000000000001,-0.47000000000000003,1.6,644,4.71,-13.31,0.39,20.27,24.32,24.32,24.32,1.7,-5.61,29.64,0.65,0.52,24.32,-14.91,10.9,10.9,38.449999999999996,6.44,-1.1800000000000002,-1.1800000000000002,8.76,1.42,7.6899999999999995,-0.02,2.1,97.8,54.65,149.76,99.64,18.52,176.98000000000002,63.9,36.1,107.48,6.54,5.1499999999999995,0.44,1.03,88.23,1.3,69.89,12.88,1.23,51.379999999999995,106.74000000000001,9842,217,765.15,0.63,0.13,3271507,0.1612660135644311
3033 威健,2015-09-30,3033,零組件代理,1.27,0.96,1.04,2.8,2.94,6.49,6.49,2.15,1.51,1.22,-0.64,1.28,962,4.34,-7.44,0.48,19.31,16.45,16.45,16.45,1.6600000000000001,-3.04,36.48,0.78,0.55,16.45,1.6700000000000002,7.29,7.29,13.6,-7.98,-5.28,-5.28,-0.26,-0.47,8.56,-0.03,13.4,50.91,14.69,140.2,80.82,20.459999999999997,252.93,71.67,28.33,148.82000000000002,7.85,5.5,0.66,1.79,50.78,1.53,59.46,63.15,2.3,34.51,75.72,10733,231,168.6,1.08,0.13,5009259,0.02537764350453161
3036 文曄,2015-09-30,3036,零組件代理,1.02,1.11,1.11,3.08,2.97,5.74,5.74,2.25,2.11,1.77,-0.14,1.7,1893,3.4899999999999998,-10.31,0.35,16.22,36.93,36.93,36.93,3.8699999999999997,-7.42,64.18,1.44,1.36,36.93,0.03,0.53,0.53,-6.659999999999999,-8.709999999999999,-8.129999999999999,-8.129999999999999,-5.24,16.64,27.150000000000002,-0.07,-0.09,0.1,4.21,147.87,94.92,9.51,208.57,67.59,32.41,116.7,14.42,13.55,0.58,1.23,73.89,1.6400000000000001,55.6,46.47,1.74,47.8,81.69,15177,341,326.88,0.89,0.13,14749639,0.12632696390658163
3048 益登,2015-09-30,3048,零組件代理,1.87,1.45,1.52,4.47,4.58,3.11,3.11,1.1700000000000002,0.89,0.73,-0.29000000000000004,0.75,658,1.94,-15.48,1.89,17.21,15.75,15.75,15.75,2.53,-8.55,92.38,1.08,0.82,15.75,8.639999999999999,-6.46,-6.46,-11.78,-6.57,-6.13,-6.13,-13.33,7.49,23.74,0.05,8.629999999999999,15.129999999999999,32.64,131.63,55.06,34.68,381.54,79.23,20.77,128.55,10.83,8.18,1.41,5.01,18.150000000000002,2.3,39.52,38.190000000000005,6.1,30.73,26.939999999999998,28407,333,745.6,1.26,0.05,4006292,-0.09730069052102944
